Inselberg,Pool,Corynoneura,Orthocladiinae1,Orthocladiinae2,Orthocladiinae3,Orthocladiinae4,Orthocladiinae5,Orthocladiinae6,Orthocladiinae7,Orthocladiinae8,Orthocladiinae9,Gymnometriocnemus,Cricotopus,Chironomidae1,Chironomidae2,Chironominae1,Chironomus5,Chironominae4,Chironominae5,Chironominae6,Chironomus6,Chironomus1,Chironomus2,Chironomus3,Chironomus4,Procladius,Tanytarsus,Tanypodinae4,Tanypodinae1,Tanypodinae2,Tanypodinae3,Podonominae,Podonomus,Culicidae1,Culicidae2,Anopheles,Aedes1,Aedes2,Aedes vexans,Culex1,Culex2,Culex3,Culex laticinctus,Culiseta longiareolata,Ceratopogonidae1,Ceratopogonidae2,Dasyhelea pupae,Alluaudomyia,Forcipomyia,Dasyhelea1,Dasyhelea2,Dasyhelea3,Dasyhelea4,Dasyhelea5,Dasyhelea6,Dasyhelea7,Dasyhelea8,Dasyhelea9,Corethrella,Stratiomyidae1,Stratiomyidae2,Dolichopodidae1,Dolichopodidae2,Bezzia pupa,Ephydridae larva1,Ephydridae larva2,Anuraeopsis,Bdelloidea1,Bdelloidea2,Bdelloidea3,Epiphanes1,Epiphanes2,Epiphanes3,Sinantherina,Rotifera1,Hexarthra,Asplanchna girodi,Rotifera2,Rotifera3,Brachionus,Lecane,Neothrix armata,Macrothrix1,Macrothrix2,Macrothrix3,Macrothrix spinosa,Macrothrix4,Macrothrix hardingi,Macrothrix breviseta,Camptocercus,Pleuroxus,Pleuroxus jugosus,Pleuroxus letourneuxi,Plurispina,Moina brachiata,Moina,Ephemeroporus,Ephemeroporus cf. barroisi,Daphnia jollyi,Daphnia magna,Daphnia pulicaria,Daphnia obtusa,Daphnia pulex,Daphnia longispina,Daphnia,Ceriodaphnia quadrangula,Ceriodaphnia dubla,Ceriodaphnia reticula,Ceriodaphnia,Alona elegans,Alona rectangula,Alona rigidicaudis,Alona diaphana,Alona 1,Alona2,Alona3,Alona4,Alona5,Chydorus sphaericus,Chydorus,Leberis1,Leberis2,Scapholeberis mucronata,Biapertura affinis,Simocephalus serrulatus,Simocephalus vetulus,Bosmina coregoni,Bosmina,Diaphanosoma excisum,Polyphemus pediculus,Cyclestheria hislopi,Caenestheriella mariae,Cyzicus tetracerus,Limnadia badia,Turbellaria1,Turbellaria2,Turbellaria4,Turbellaria5,Turbellaria6,Turbellaria7,Turbellaria8,Turbellaria9,Turbellaria10,Mesostoma1,Mesostoma2,Dugesiidae,Typhloplanidae,Neotyphloplanida,Dalyelliidae,Gieysztoria1,Gieysztoria2,Sarscypridopsis1,Sarscypridopsis2,Sarscypridopsis3,Sarscypridopsis gregoria,Eucypris virens,Eucypris,Isocypris priomena,Heterocypris,Heterocypris incongruens,Zonocypris,Cypridoidea,Cypretta1,Cypretta2,Cypridopsinae,Ramotha,Megalocypris,Limnocythere1,Limnocythere2,Bennelongia1,Bennelongia2,Candonocypris1,Candonocypris2,Candonocypris3,Cypricercus,Ilyodromus1,Ilyodromus2,Ostracoda1,Ostracoda2,Ostracoda3,Ostracoda4,Ostracoda5,Ostracoda6,Ostracoda7,Ostracoda8,Ostracoda9,Ostracoda10,Ostracoda11,Copepod,Harpacticoida1,Harpacticoida2,Harpacticoida3,Calanoida1,Calanoida2,Calanoida3,Calanoida4,Cyclopoida1,Cyclopoida2,Cyclopoida3,Cyclopoida4,Cyclopoida5,Cyclopoida6,Halicyclops1,Halicyclops2,Ectocyclops phaleratus,Diaptomidae,Paradiaptomus,Thermocyclops,Coleoptera1 L,Hemibidessus A,Celina A,Pachydrus L,Hydroporus LnA,Hydroporinae1 L,Hydroporinae2 L,Hydroporinae3 L,Hydroporinae4 L,Hydroporinae5 L,Hydroporinae6 L,Hydroporinae9 L,Hydroporinae10 LnA,Gyrinidae A,Nematoda1,Nematoda2,Nematoda3,Nematoda4,Nematoda5,Nematoda6,Nematoda7,Nematoda8,Nematoda9,Nematoda10,Triops australiensis,Triops cancriformis,Tanymastix stagnalis,Branchipus schaefferi,Streptocephalus purcelli,Branchipodopsis female,Branchipodopsis drakensbergensis,Brachipodopsis wolfi,Branchipodopsis cf browni1,Branchipodopsis cf browni2,Branchipodopsis cf browni3,Branchinella longirostris,Acari10,Acari1,Acari2,Acari3,Acari4,Acari5,Acari6,Acari7,Acari8,Acari9,Hydracarina1,Hydracarina2,Hydracarina3,Hydracarina4,Oribatida1,Oribatida3,Oribatida2,Oribatida4,Oribatida5,Oribatida6,Oribatida7,Oribatida8,Oribatida9,Oribatida10,Aquanothrus montanus,Prostigmata2,Sminthuridae1,Sminthuridae2,Sminthuridae3,Sminthuridae4,Sminthuridae5,Sminthuridae6,Sminthuridae7,Sminthuridae8,Sminthurus,Dicyrtoma,Hypogastruridae1,Hypogastruridae2,Hypogastruridae3,Isotomidae1,Isotomidae2,Isotoma1,Isotoma2,Entomobrya multifasciata,Poduridae,Tardigrada1,Tardigrada2,Tardigrada3,Hypsibius,Ramazzottius,Macrobiotus,Nerthra,Belostoma,Microvelia,Mesoveliidae1,Mesoveliidae4,Mesoveliidae2,Mesoveliidae3,Veliidae,Laccotrephes ater,Baetidae1,Cloeodes,Baetis,Caenis,Cloeon1,Cloeon2,Cloeon dipterum,Anisops sardea,Anisops1,Anisops2,Tenagobia,Agraptocorixa,Corixidae1,Corixidae2,Corixidae3,Corixidae4,Buenoa,Notonecta1,Notonecta2,Hydrocanthus1 A,Hydrocanthus2 A,Hydrocanthus3 A,Hydrocanthus L,Limnocoris,Micronectidae1,Micronectidae2,Hydroglyphus1 A,Hydroglyphus2 A,Hydroglyphus3 A,Hydroglyphus4 A,Hygrobia hermanni,Lestes,Coenagrionidae2,Coenagrionidae1,Telebasis,Tramea,Miathyria,Nephepeltia,Orthemis,Anatya,Anax,Sympetrum fonscolombii,Anax imperator,Erythrodiplax,Pantala,Crocothemis divisa,Hemicordulia tau,Libellulidae2,Libellulidae1,Libellulidae3,Diaphanosoma,Scirtidae1 L,Elodes L,Helicopsyche,Triplectides australis,Planorbidae1,Planorbidae2,Gastropoda1,Gastropoda2,Gastropoda3,Chaetogaster,Bulinus,Hydrovatus A,Hydraena A,Hydroscapha A,Enochrus A,Tropisternus A,Hydrophilus1 L,Hydrophilus2 L,Hydrophilus3 L,Phaenonotum A,Berosus1 A,Berosus2 A,Berosus3 A,Berosus4 A,Berosus larva1,Berosus larva2,Hydrochara L,Laccophilus1 A,Laccophilus2 A,Laccophilus5 A,Laccophilus4 A,Laccophilus8 A,Laccophilus3 A,Laccophilus6 A,Laccophilus7 L,Cybister L,Rhantus1 A,Rhantus2 A,Allodessus LnA,Paroster1 L,Paroster2 LnA,Sternopriscus L,Limnichidae A,Dytiscidae1 L,Dytiscidae2 A,Dytiscidae3 A,Dytiscidae4 A,Dytiscidae5 A,Dytiscidae6 A,Dytiscidae L1,Dytiscidae L2,Agabus bipustulatus A,Gerridae,Gerris gibbifer,Elminae A,Laccocoris,Pleidae2,Arrenurus,Ranatra,Orthetrum,Crambidae1,Pyralidae1,Pyralidae2,Argyroneta,Oligochaeta1,Oligochaeta2,Oligochaeta3,Oligochaeta4,Oligochaeta5,Oligochaeta6,Nais,Aeolosomata1,Aeolosomata2,Aeolosomata3,Lumbriculidae2,Lumbriculidae,Dero,Hirudinea1,Hirudinea2,Amphipoda,Isopoda,Cardiidae
IVC,Ivor11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4164695571917481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4834567485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.189635200333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185049539025925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03175380144186475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02356628367862834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015526547670533684,0,0,0,0,0,0,0,0,2.1073830969443863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9807873440000006e-5,0,0,0,0,0,0,0,0,0.0379068123389231,0,0,0.11372043701676932,0,0,0,0,0,0,0,0,0,2.108567278110327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.508119709014839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4164695571917481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.892553564522549,0,0.4380203282455973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.463619999999999,0,0,0,0,0,0,0.0056400413115324345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2839666666666666e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005898051899504253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01450232841761744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003881636917633421,0,0,0,0,0,0,0,0,1.434191274309374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.786990000000002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492476462933334e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11535733473350979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05973004476076327,0,0,0,0.10420098245454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7301261177272726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18054541334757804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01614977795135345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976468181818182e-4,0,0,0,0,0,0,0,0,0,0,0.03991906466977283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08256439246848112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.234513001054641e-4,1.0586282502636603e-4,0,0,0,0,0,0,0,1.8659121170861757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051691107734895145,0,0.01033822154697903,0.01033822154697903,0,0,0,0,0,0,0.6087712940532518,0,0,5.175574228088985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008826504430585408,0,0,0,0,0,0,0,5.869472740845068,0,0,0,0,0,0,0,0,0,0,0,0,2.700472581799308,0,9.754659827181866,36.231593643818364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.285512288921081,5.571307373352648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3345624572808046,0,0,0.47083534056311677,0,0,0,0,0,0,0,0.32498599845454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060735143757129934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9698937777777776,0,0,0,0,0,0,0.12126088819794735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001198368888888889,0,0,0,0,0,0,0,0,0,0,0.006854788882688264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016113698241797154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.763273835266842e-4,0,0,0,0,0,0,0,0,0.3804997258371809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1311650000000004e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.025647533059767736,0,0,0,0,0,0,0,0,0,0,0,2.492476462933334e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355141525027281,2.6581277084444444e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01651862426361501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09759685792307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6269349937112794e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92595e-4,0,0,0,0,0,0,0,0,0,0,4.885200221825346e-4,0,0,0,0,0.029943955797483133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20094438184004967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7298886731920364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02987432268813523,0,0,0.030349408907735194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28309131000683463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07548510724100435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02552253145166955,0,0.7884365908420751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16916788706666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9416957333333333,0,0,0,0,0,0,0.01311309604931291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365486666666666e-4,0,0,0,0,0,0,0,0,0,0,0.014334573222327517,0,0,0,0,0.02005337645831446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020544965258291376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.763273835266842e-4,0,0,0,0,0,0,0,0,0.6000187984355545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025647533059767738,0,0,0,0,0,0,0,0,0,0,0,1.7447335240533337e-4,0,0,0,0,0,0,0,0,0,0,0,0,4.6957160175206415e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015162724935569243,0,0,0,0,18.590472265902726,0,0,0,0,0.05580403528821475,0,0,1.0542836390551635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07120046907338895,0,0.3419366736938165,0.105211284213482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.970519839979239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9776286693614473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83391466666667,0,0,0,0,0,0,7.050051639415543e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023289821505800526,0,0,0,0,0,0,0,0,1.5219989033487236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9807873440000006e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43816067996215163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033039803212170007,3.323632,0,0,0,0,0,0,0.0014100103278831086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010271733333333333,0,0,0,0,0,0,0,0,0,0,0.2758044468093395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487439371814364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015526547670533684,0,0,0,0,0,0,0,0,3.726946032559054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.974383125333334e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702855759370109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010787949859604387,0,0.08767607017790166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8178193400197444,0,0,0.5754654162438093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602934732448426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08668856325433766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04124280209058093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.135866666666667e-4,0,0,0,0,0,0,0,0,0,0,0.22862737038142622,0,0,0,0,0.07962370064330741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08459691576943507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015526547670533684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.80346559986159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVC,Ivor20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.928922015196779,0,0,0,0,3.9009853464451947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.127240541382742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
